imageID,class,background,perspective,challengeType,challengeLevel
4375,6,1,3,9,1
4376,7,1,3,9,1
4377,8,1,3,9,1
4378,9,1,3,9,1
4379,10,1,3,9,1
4380,1,1,4,9,1
4381,2,1,4,9,1
4382,3,1,4,9,1
4383,4,1,4,9,1
4384,5,1,4,9,1
4385,6,1,4,9,1
4386,7,1,4,9,1
4387,8,1,4,9,1
4388,9,1,4,9,1
4389,10,1,4,9,1
4390,1,1,5,9,1
4391,2,1,5,9,1
4392,3,1,5,9,1
4393,4,1,5,9,1
4394,5,1,5,9,1
4395,6,1,5,9,1
4396,7,1,5,9,1
4397,8,1,5,9,1
4398,9,1,5,9,1
4399,10,1,5,9,1
4400,1,2,1,9,1
4401,2,2,1,9,1
4402,3,2,1,9,1
4403,4,2,1,9,1
4404,5,2,1,9,1
4405,6,2,1,9,1
4406,7,2,1,9,1
4407,8,2,1,9,1
4408,9,2,1,9,1
4409,10,2,1,9,1
4410,1,2,2,9,1
4411,2,2,2,9,1
4412,3,2,2,9,1
4413,4,2,2,9,1
4414,5,2,2,9,1
4415,6,2,2,9,1
4416,7,2,2,9,1
4417,8,2,2,9,1
4418,9,2,2,9,1
4419,10,2,2,9,1
4420,1,2,3,9,1
4421,2,2,3,9,1
4422,3,2,3,9,1
4423,4,2,3,9,1
4424,5,2,3,9,1
4425,6,2,3,9,1
4426,7,2,3,9,1
4427,8,2,3,9,1
4428,9,2,3,9,1
4429,10,2,3,9,1
4430,1,2,4,9,1
4431,2,2,4,9,1
4432,3,2,4,9,1
4433,4,2,4,9,1
4434,5,2,4,9,1
4435,6,2,4,9,1
4436,7,2,4,9,1
4437,8,2,4,9,1
4438,9,2,4,9,1
4439,10,2,4,9,1
4440,1,2,5,9,1
4441,2,2,5,9,1
4442,3,2,5,9,1
4443,4,2,5,9,1
4444,5,2,5,9,1
4445,6,2,5,9,1
4446,7,2,5,9,1
4447,8,2,5,9,1
4448,9,2,5,9,1
4449,10,2,5,9,1
4450,1,3,1,9,1
4451,2,3,1,9,1
4452,3,3,1,9,1
4453,4,3,1,9,1
4454,5,3,1,9,1
4455,6,3,1,9,1
4456,7,3,1,9,1
4457,8,3,1,9,1
4458,9,3,1,9,1
4459,10,3,1,9,1
4460,1,3,2,9,1
4461,2,3,2,9,1
4462,3,3,2,9,1
4463,4,3,2,9,1
4464,5,3,2,9,1
4465,6,3,2,9,1
4466,7,3,2,9,1
4467,8,3,2,9,1
4468,9,3,2,9,1
4469,10,3,2,9,1
4470,1,3,3,9,1
4471,2,3,3,9,1
4472,3,3,3,9,1
4473,4,3,3,9,1
4474,5,3,3,9,1
4475,6,3,3,9,1
4476,7,3,3,9,1
4477,8,3,3,9,1
4478,9,3,3,9,1
4479,10,3,3,9,1
4480,1,3,4,9,1
4481,2,3,4,9,1
4482,3,3,4,9,1
4483,4,3,4,9,1
4484,5,3,4,9,1
4485,6,3,4,9,1
4486,7,3,4,9,1
4487,8,3,4,9,1
4488,9,3,4,9,1
4489,10,3,4,9,1
4490,1,3,5,9,1
4491,2,3,5,9,1
4492,3,3,5,9,1
4493,4,3,5,9,1
4494,5,3,5,9,1
4495,6,3,5,9,1
4496,7,3,5,9,1
4497,8,3,5,9,1
4498,9,3,5,9,1
4499,10,3,5,9,1
4500,1,1,1,9,2
4501,2,1,1,9,2
4502,3,1,1,9,2
4503,4,1,1,9,2
4504,5,1,1,9,2
4505,6,1,1,9,2
4506,7,1,1,9,2
4507,8,1,1,9,2
4508,9,1,1,9,2
4509,10,1,1,9,2
4510,1,1,2,9,2
4511,2,1,2,9,2
4512,3,1,2,9,2
4513,4,1,2,9,2
4514,5,1,2,9,2
4515,6,1,2,9,2
4516,7,1,2,9,2
4517,8,1,2,9,2
4518,9,1,2,9,2
4519,10,1,2,9,2
4520,1,1,3,9,2
4521,2,1,3,9,2
4522,3,1,3,9,2
4523,4,1,3,9,2
4524,5,1,3,9,2
4525,6,1,3,9,2
4526,7,1,3,9,2
4527,8,1,3,9,2
4528,9,1,3,9,2
4529,10,1,3,9,2
4530,1,1,4,9,2
4531,2,1,4,9,2
4532,3,1,4,9,2
4533,4,1,4,9,2
4534,5,1,4,9,2
4535,6,1,4,9,2
4536,7,1,4,9,2
4537,8,1,4,9,2
4538,9,1,4,9,2
4539,10,1,4,9,2
4540,1,1,5,9,2
4541,2,1,5,9,2
4542,3,1,5,9,2
4543,4,1,5,9,2
4544,5,1,5,9,2
4545,6,1,5,9,2
4546,7,1,5,9,2
4547,8,1,5,9,2
4548,9,1,5,9,2
4549,10,1,5,9,2
4550,1,2,1,9,2
4551,2,2,1,9,2
4552,3,2,1,9,2
4553,4,2,1,9,2
4554,5,2,1,9,2
4555,6,2,1,9,2
4556,7,2,1,9,2
4557,8,2,1,9,2
4558,9,2,1,9,2
4559,10,2,1,9,2
4560,1,2,2,9,2
4561,2,2,2,9,2
4562,3,2,2,9,2
4563,4,2,2,9,2
4564,5,2,2,9,2
4565,6,2,2,9,2
4566,7,2,2,9,2
4567,8,2,2,9,2
4568,9,2,2,9,2
4569,10,2,2,9,2
4570,1,2,3,9,2
4571,2,2,3,9,2
4572,3,2,3,9,2
4573,4,2,3,9,2
4574,5,2,3,9,2
4575,6,2,3,9,2
4576,7,2,3,9,2
4577,8,2,3,9,2
4578,9,2,3,9,2
4579,10,2,3,9,2
4580,1,2,4,9,2
4581,2,2,4,9,2
4582,3,2,4,9,2
4583,4,2,4,9,2
4584,5,2,4,9,2
4585,6,2,4,9,2
4586,7,2,4,9,2
4587,8,2,4,9,2
4588,9,2,4,9,2
4589,10,2,4,9,2
4590,1,2,5,9,2
4591,2,2,5,9,2
4592,3,2,5,9,2
4593,4,2,5,9,2
4594,5,2,5,9,2
4595,6,2,5,9,2
4596,7,2,5,9,2
4597,8,2,5,9,2
4598,9,2,5,9,2
4599,10,2,5,9,2
4600,1,3,1,9,2
4601,2,3,1,9,2
4602,3,3,1,9,2
4603,4,3,1,9,2
4604,5,3,1,9,2
4605,6,3,1,9,2
4606,7,3,1,9,2
4607,8,3,1,9,2
4608,9,3,1,9,2
4609,10,3,1,9,2
4610,1,3,2,9,2
4611,2,3,2,9,2
4612,3,3,2,9,2
4613,4,3,2,9,2
4614,5,3,2,9,2
4615,6,3,2,9,2
4616,7,3,2,9,2
4617,8,3,2,9,2
4618,9,3,2,9,2
4619,10,3,2,9,2
4620,1,3,3,9,2
4621,2,3,3,9,2
4622,3,3,3,9,2
4623,4,3,3,9,2
4624,5,3,3,9,2
4625,6,3,3,9,2
4626,7,3,3,9,2
4627,8,3,3,9,2
4628,9,3,3,9,2
4629,10,3,3,9,2
4630,1,3,4,9,2
4631,2,3,4,9,2
4632,3,3,4,9,2
4633,4,3,4,9,2
4634,5,3,4,9,2
4635,6,3,4,9,2
4636,7,3,4,9,2
4637,8,3,4,9,2
4638,9,3,4,9,2
4639,10,3,4,9,2
4640,1,3,5,9,2
4641,2,3,5,9,2
4642,3,3,5,9,2
4643,4,3,5,9,2
4644,5,3,5,9,2
4645,6,3,5,9,2
4646,7,3,5,9,2
4647,8,3,5,9,2
4648,9,3,5,9,2
4649,10,3,5,9,2
4650,1,1,1,9,3
4651,2,1,1,9,3
4652,3,1,1,9,3
4653,4,1,1,9,3
4654,5,1,1,9,3
4655,6,1,1,9,3
4656,7,1,1,9,3
4657,8,1,1,9,3
4658,9,1,1,9,3
4659,10,1,1,9,3
4660,1,1,2,9,3
4661,2,1,2,9,3
4662,3,1,2,9,3
4663,4,1,2,9,3
4664,5,1,2,9,3
4665,6,1,2,9,3
4666,7,1,2,9,3
4667,8,1,2,9,3
4668,9,1,2,9,3
4669,10,1,2,9,3
4670,1,1,3,9,3
4671,2,1,3,9,3
4672,3,1,3,9,3
4673,4,1,3,9,3
4674,5,1,3,9,3
4675,6,1,3,9,3
4676,7,1,3,9,3
4677,8,1,3,9,3
4678,9,1,3,9,3
4679,10,1,3,9,3
4680,1,1,4,9,3
4681,2,1,4,9,3
4682,3,1,4,9,3
4683,4,1,4,9,3
4684,5,1,4,9,3
4685,6,1,4,9,3
4686,7,1,4,9,3
4687,8,1,4,9,3
4688,9,1,4,9,3
4689,10,1,4,9,3
4690,1,1,5,9,3
4691,2,1,5,9,3
4692,3,1,5,9,3
4693,4,1,5,9,3
4694,5,1,5,9,3
4695,6,1,5,9,3
4696,7,1,5,9,3
4697,8,1,5,9,3
4698,9,1,5,9,3
4699,10,1,5,9,3
4700,1,2,1,9,3
4701,2,2,1,9,3
4702,3,2,1,9,3
4703,4,2,1,9,3
4704,5,2,1,9,3
4705,6,2,1,9,3
4706,7,2,1,9,3
4707,8,2,1,9,3
4708,9,2,1,9,3
4709,10,2,1,9,3
4710,1,2,2,9,3
4711,2,2,2,9,3
4712,3,2,2,9,3
4713,4,2,2,9,3
4714,5,2,2,9,3
4715,6,2,2,9,3
4716,7,2,2,9,3
4717,8,2,2,9,3
4718,9,2,2,9,3
4719,10,2,2,9,3
4720,1,2,3,9,3
4721,2,2,3,9,3
4722,3,2,3,9,3
4723,4,2,3,9,3
4724,5,2,3,9,3
4725,6,2,3,9,3
4726,7,2,3,9,3
4727,8,2,3,9,3
4728,9,2,3,9,3
4729,10,2,3,9,3
4730,1,2,4,9,3
4731,2,2,4,9,3
4732,3,2,4,9,3
4733,4,2,4,9,3
4734,5,2,4,9,3
4735,6,2,4,9,3
4736,7,2,4,9,3
4737,8,2,4,9,3
4738,9,2,4,9,3
4739,10,2,4,9,3
4740,1,2,5,9,3
4741,2,2,5,9,3
4742,3,2,5,9,3
4743,4,2,5,9,3
4744,5,2,5,9,3
4745,6,2,5,9,3
4746,7,2,5,9,3
4747,8,2,5,9,3
4748,9,2,5,9,3
4749,10,2,5,9,3
4750,1,3,1,9,3
4751,2,3,1,9,3
4752,3,3,1,9,3
4753,4,3,1,9,3
4754,5,3,1,9,3
4755,6,3,1,9,3
4756,7,3,1,9,3
4757,8,3,1,9,3
4758,9,3,1,9,3
4759,10,3,1,9,3
4760,1,3,2,9,3
4761,2,3,2,9,3
4762,3,3,2,9,3
4763,4,3,2,9,3
4764,5,3,2,9,3
4765,6,3,2,9,3
4766,7,3,2,9,3
4767,8,3,2,9,3
4768,9,3,2,9,3
4769,10,3,2,9,3
4770,1,3,3,9,3
4771,2,3,3,9,3
4772,3,3,3,9,3
4773,4,3,3,9,3
4774,5,3,3,9,3
4775,6,3,3,9,3
4776,7,3,3,9,3
4777,8,3,3,9,3
4778,9,3,3,9,3
4779,10,3,3,9,3
4780,1,3,4,9,3
4781,2,3,4,9,3
4782,3,3,4,9,3
4783,4,3,4,9,3
4784,5,3,4,9,3
4785,6,3,4,9,3
4786,7,3,4,9,3
4787,8,3,4,9,3
4788,9,3,4,9,3
4789,10,3,4,9,3
4790,1,3,5,9,3
4791,2,3,5,9,3
4792,3,3,5,9,3
4793,4,3,5,9,3
4794,5,3,5,9,3
4795,6,3,5,9,3
4796,7,3,5,9,3
4797,8,3,5,9,3
4798,9,3,5,9,3
4799,10,3,5,9,3
4800,1,1,1,9,4
4801,2,1,1,9,4
4802,3,1,1,9,4
4803,4,1,1,9,4
4804,5,1,1,9,4
4805,6,1,1,9,4
4806,7,1,1,9,4
4807,8,1,1,9,4
4808,9,1,1,9,4
4809,10,1,1,9,4
4810,1,1,2,9,4
4811,2,1,2,9,4
4812,3,1,2,9,4
4813,4,1,2,9,4
4814,5,1,2,9,4
4815,6,1,2,9,4
4816,7,1,2,9,4
4817,8,1,2,9,4
4818,9,1,2,9,4
4819,10,1,2,9,4
4820,1,1,3,9,4
4821,2,1,3,9,4
4822,3,1,3,9,4
4823,4,1,3,9,4
4824,5,1,3,9,4
4825,6,1,3,9,4
4826,7,1,3,9,4
4827,8,1,3,9,4
4828,9,1,3,9,4
4829,10,1,3,9,4
4830,1,1,4,9,4
4831,2,1,4,9,4
4832,3,1,4,9,4
4833,4,1,4,9,4
4834,5,1,4,9,4
4835,6,1,4,9,4
4836,7,1,4,9,4
4837,8,1,4,9,4
4838,9,1,4,9,4
4839,10,1,4,9,4
4840,1,1,5,9,4
4841,2,1,5,9,4
4842,3,1,5,9,4
4843,4,1,5,9,4
4844,5,1,5,9,4
4845,6,1,5,9,4
4846,7,1,5,9,4
4847,8,1,5,9,4
4848,9,1,5,9,4
4849,10,1,5,9,4
4850,1,2,1,9,4
4851,2,2,1,9,4
4852,3,2,1,9,4
4853,4,2,1,9,4
4854,5,2,1,9,4
4855,6,2,1,9,4
4856,7,2,1,9,4
4857,8,2,1,9,4
4858,9,2,1,9,4
4859,10,2,1,9,4
4860,1,2,2,9,4
4861,2,2,2,9,4
4862,3,2,2,9,4
4863,4,2,2,9,4
4864,5,2,2,9,4
4865,6,2,2,9,4
4866,7,2,2,9,4
4867,8,2,2,9,4
4868,9,2,2,9,4
4869,10,2,2,9,4
4870,1,2,3,9,4
4871,2,2,3,9,4
4872,3,2,3,9,4
4873,4,2,3,9,4
4874,5,2,3,9,4
4875,6,2,3,9,4
4876,7,2,3,9,4
4877,8,2,3,9,4
4878,9,2,3,9,4
4879,10,2,3,9,4
4880,1,2,4,9,4
4881,2,2,4,9,4
4882,3,2,4,9,4
4883,4,2,4,9,4
4884,5,2,4,9,4
4885,6,2,4,9,4
4886,7,2,4,9,4
4887,8,2,4,9,4
4888,9,2,4,9,4
4889,10,2,4,9,4
4890,1,2,5,9,4
4891,2,2,5,9,4
4892,3,2,5,9,4
4893,4,2,5,9,4
4894,5,2,5,9,4
4895,6,2,5,9,4
4896,7,2,5,9,4
4897,8,2,5,9,4
4898,9,2,5,9,4
4899,10,2,5,9,4
4900,1,3,1,9,4
4901,2,3,1,9,4
4902,3,3,1,9,4
4903,4,3,1,9,4
4904,5,3,1,9,4
4905,6,3,1,9,4
4906,7,3,1,9,4
4907,8,3,1,9,4
4908,9,3,1,9,4
4909,10,3,1,9,4
4910,1,3,2,9,4
4911,2,3,2,9,4
4912,3,3,2,9,4
4913,4,3,2,9,4
4914,5,3,2,9,4
4915,6,3,2,9,4
4916,7,3,2,9,4
4917,8,3,2,9,4
4918,9,3,2,9,4
4919,10,3,2,9,4
4920,1,3,3,9,4
4921,2,3,3,9,4
4922,3,3,3,9,4
4923,4,3,3,9,4
4924,5,3,3,9,4
4925,6,3,3,9,4
4926,7,3,3,9,4
4927,8,3,3,9,4
4928,9,3,3,9,4
4929,10,3,3,9,4
4930,1,3,4,9,4
4931,2,3,4,9,4
4932,3,3,4,9,4
4933,4,3,4,9,4
4934,5,3,4,9,4
4935,6,3,4,9,4
4936,7,3,4,9,4
4937,8,3,4,9,4
4938,9,3,4,9,4
4939,10,3,4,9,4
4940,1,3,5,9,4
4941,2,3,5,9,4
4942,3,3,5,9,4
4943,4,3,5,9,4
4944,5,3,5,9,4
4945,6,3,5,9,4
4946,7,3,5,9,4
4947,8,3,5,9,4
4948,9,3,5,9,4
4949,10,3,5,9,4
4950,1,1,1,10,0
4951,2,1,1,10,0
4952,3,1,1,10,0
4953,4,1,1,10,0
4954,5,1,1,10,0
4955,6,1,1,10,0
4956,7,1,1,10,0
4957,8,1,1,10,0
4958,9,1,1,10,0
4959,10,1,1,10,0
4960,1,1,2,10,0
4961,2,1,2,10,0
4962,3,1,2,10,0
4963,4,1,2,10,0
4964,5,1,2,10,0
4965,6,1,2,10,0
4966,7,1,2,10,0
4967,8,1,2,10,0
4968,9,1,2,10,0
4969,10,1,2,10,0
4970,1,1,3,10,0
4971,2,1,3,10,0
4972,3,1,3,10,0
4973,4,1,3,10,0
4974,5,1,3,10,0
4975,6,1,3,10,0
4976,7,1,3,10,0
4977,8,1,3,10,0
4978,9,1,3,10,0
4979,10,1,3,10,0
4980,1,1,4,10,0
4981,2,1,4,10,0
4982,3,1,4,10,0
4983,4,1,4,10,0
4984,5,1,4,10,0
4985,6,1,4,10,0
4986,7,1,4,10,0
4987,8,1,4,10,0
4988,9,1,4,10,0
4989,10,1,4,10,0
4990,1,1,5,10,0
4991,2,1,5,10,0
4992,3,1,5,10,0
4993,4,1,5,10,0
4994,5,1,5,10,0
4995,6,1,5,10,0
4996,7,1,5,10,0
4997,8,1,5,10,0
4998,9,1,5,10,0
4999,10,1,5,10,0
5000,1,2,1,10,0
5001,2,2,1,10,0
5002,3,2,1,10,0
5003,4,2,1,10,0
5004,5,2,1,10,0
5005,6,2,1,10,0
5006,7,2,1,10,0
5007,8,2,1,10,0
5008,9,2,1,10,0
5009,10,2,1,10,0
5010,1,2,2,10,0
5011,2,2,2,10,0
5012,3,2,2,10,0
5013,4,2,2,10,0
5014,5,2,2,10,0
5015,6,2,2,10,0
5016,7,2,2,10,0
5017,8,2,2,10,0
5018,9,2,2,10,0
5019,10,2,2,10,0
5020,1,2,3,10,0
5021,2,2,3,10,0
5022,3,2,3,10,0
5023,4,2,3,10,0
5024,5,2,3,10,0
5025,6,2,3,10,0
5026,7,2,3,10,0
5027,8,2,3,10,0
5028,9,2,3,10,0
5029,10,2,3,10,0
5030,1,2,4,10,0
5031,2,2,4,10,0
5032,3,2,4,10,0
5033,4,2,4,10,0
5034,5,2,4,10,0
5035,6,2,4,10,0
5036,7,2,4,10,0
5037,8,2,4,10,0
5038,9,2,4,10,0
5039,10,2,4,10,0
5040,1,2,5,10,0
5041,2,2,5,10,0
5042,3,2,5,10,0
5043,4,2,5,10,0
5044,5,2,5,10,0
5045,6,2,5,10,0
5046,7,2,5,10,0
5047,8,2,5,10,0
5048,9,2,5,10,0
5049,10,2,5,10,0
5050,1,3,1,10,0
5051,2,3,1,10,0
5052,3,3,1,10,0
5053,4,3,1,10,0
5054,5,3,1,10,0
5055,6,3,1,10,0
5056,7,3,1,10,0
5057,8,3,1,10,0
5058,9,3,1,10,0
5059,10,3,1,10,0
5060,1,3,2,10,0
5061,2,3,2,10,0
5062,3,3,2,10,0
5063,4,3,2,10,0
5064,5,3,2,10,0
5065,6,3,2,10,0
5066,7,3,2,10,0
5067,8,3,2,10,0
5068,9,3,2,10,0
5069,10,3,2,10,0
5070,1,3,3,10,0
5071,2,3,3,10,0
5072,3,3,3,10,0
5073,4,3,3,10,0
5074,5,3,3,10,0
5075,6,3,3,10,0
5076,7,3,3,10,0
5077,8,3,3,10,0
5078,9,3,3,10,0
5079,10,3,3,10,0
5080,1,3,4,10,0
5081,2,3,4,10,0
5082,3,3,4,10,0
5083,4,3,4,10,0
5084,5,3,4,10,0
5085,6,3,4,10,0
5086,7,3,4,10,0
5087,8,3,4,10,0
5088,9,3,4,10,0
5089,10,3,4,10,0
5090,1,3,5,10,0
5091,2,3,5,10,0
5092,3,3,5,10,0
5093,4,3,5,10,0
5094,5,3,5,10,0
5095,6,3,5,10,0
5096,7,3,5,10,0
5097,8,3,5,10,0
5098,9,3,5,10,0
5099,10,3,5,10,0
5100,1,1,1,11,1
5101,2,1,1,11,1
5102,3,1,1,11,1
5103,4,1,1,11,1
5104,5,1,1,11,1
5105,6,1,1,11,1
5106,7,1,1,11,1
5107,8,1,1,11,1
5108,9,1,1,11,1
5109,10,1,1,11,1
5110,1,1,2,11,1
5111,2,1,2,11,1
5112,3,1,2,11,1
5113,4,1,2,11,1
5114,5,1,2,11,1
5115,6,1,2,11,1
5116,7,1,2,11,1
5117,8,1,2,11,1
5118,9,1,2,11,1
5119,10,1,2,11,1
5120,1,1,3,11,1
5121,2,1,3,11,1
5122,3,1,3,11,1
5123,4,1,3,11,1
5124,5,1,3,11,1
5125,6,1,3,11,1
5126,7,1,3,11,1
5127,8,1,3,11,1
5128,9,1,3,11,1
5129,10,1,3,11,1
5130,1,1,4,11,1
5131,2,1,4,11,1
5132,3,1,4,11,1
5133,4,1,4,11,1
5134,5,1,4,11,1
5135,6,1,4,11,1
5136,7,1,4,11,1
5137,8,1,4,11,1
5138,9,1,4,11,1
5139,10,1,4,11,1
5140,1,1,5,11,1
5141,2,1,5,11,1
5142,3,1,5,11,1
5143,4,1,5,11,1
5144,5,1,5,11,1
5145,6,1,5,11,1
5146,7,1,5,11,1
5147,8,1,5,11,1
5148,9,1,5,11,1
5149,10,1,5,11,1
5150,1,2,1,11,1
5151,2,2,1,11,1
5152,3,2,1,11,1
5153,4,2,1,11,1
5154,5,2,1,11,1
5155,6,2,1,11,1
5156,7,2,1,11,1
5157,8,2,1,11,1
5158,9,2,1,11,1
5159,10,2,1,11,1
5160,1,2,2,11,1
5161,2,2,2,11,1
5162,3,2,2,11,1
5163,4,2,2,11,1
5164,5,2,2,11,1
5165,6,2,2,11,1
5166,7,2,2,11,1
5167,8,2,2,11,1
5168,9,2,2,11,1
5169,10,2,2,11,1
5170,1,2,3,11,1
5171,2,2,3,11,1
5172,3,2,3,11,1
5173,4,2,3,11,1
5174,5,2,3,11,1
5175,6,2,3,11,1
5176,7,2,3,11,1
5177,8,2,3,11,1
5178,9,2,3,11,1
5179,10,2,3,11,1
5180,1,2,4,11,1
5181,2,2,4,11,1
5182,3,2,4,11,1
5183,4,2,4,11,1
5184,5,2,4,11,1
5185,6,2,4,11,1
5186,7,2,4,11,1
5187,8,2,4,11,1
5188,9,2,4,11,1
5189,10,2,4,11,1
5190,1,2,5,11,1
5191,2,2,5,11,1
5192,3,2,5,11,1
5193,4,2,5,11,1
5194,5,2,5,11,1
5195,6,2,5,11,1
5196,7,2,5,11,1
5197,8,2,5,11,1
5198,9,2,5,11,1
5199,10,2,5,11,1
5200,1,3,1,11,1
5201,2,3,1,11,1
5202,3,3,1,11,1
5203,4,3,1,11,1
5204,5,3,1,11,1
5205,6,3,1,11,1
5206,7,3,1,11,1
5207,8,3,1,11,1
5208,9,3,1,11,1
5209,10,3,1,11,1
5210,1,3,2,11,1
5211,2,3,2,11,1
5212,3,3,2,11,1
5213,4,3,2,11,1
5214,5,3,2,11,1
5215,6,3,2,11,1
5216,7,3,2,11,1
5217,8,3,2,11,1
5218,9,3,2,11,1
5219,10,3,2,11,1
5220,1,3,3,11,1
5221,2,3,3,11,1
5222,3,3,3,11,1
5223,4,3,3,11,1
5224,5,3,3,11,1
5225,6,3,3,11,1
5226,7,3,3,11,1
5227,8,3,3,11,1
5228,9,3,3,11,1
5229,10,3,3,11,1
5230,1,3,4,11,1
5231,2,3,4,11,1
5232,3,3,4,11,1
5233,4,3,4,11,1
5234,5,3,4,11,1
5235,6,3,4,11,1
5236,7,3,4,11,1
5237,8,3,4,11,1
5238,9,3,4,11,1
5239,10,3,4,11,1
5240,1,3,5,11,1
5241,2,3,5,11,1
5242,3,3,5,11,1
5243,4,3,5,11,1
5244,5,3,5,11,1
5245,6,3,5,11,1
5246,7,3,5,11,1
5247,8,3,5,11,1
5248,9,3,5,11,1
5249,10,3,5,11,1
5250,1,1,1,11,2
5251,2,1,1,11,2
5252,3,1,1,11,2
5253,4,1,1,11,2
5254,5,1,1,11,2
5255,6,1,1,11,2
5256,7,1,1,11,2
5257,8,1,1,11,2
5258,9,1,1,11,2
5259,10,1,1,11,2
5260,1,1,2,11,2
5261,2,1,2,11,2
5262,3,1,2,11,2
5263,4,1,2,11,2
5264,5,1,2,11,2
5265,6,1,2,11,2
5266,7,1,2,11,2
5267,8,1,2,11,2
5268,9,1,2,11,2
5269,10,1,2,11,2
5270,1,1,3,11,2
5271,2,1,3,11,2
5272,3,1,3,11,2
5273,4,1,3,11,2
5274,5,1,3,11,2
5275,6,1,3,11,2
5276,7,1,3,11,2
5277,8,1,3,11,2
5278,9,1,3,11,2
5279,10,1,3,11,2
5280,1,1,4,11,2
5281,2,1,4,11,2
5282,3,1,4,11,2
5283,4,1,4,11,2
5284,5,1,4,11,2
5285,6,1,4,11,2
5286,7,1,4,11,2
5287,8,1,4,11,2
5288,9,1,4,11,2
5289,10,1,4,11,2
5290,1,1,5,11,2
5291,2,1,5,11,2
5292,3,1,5,11,2
5293,4,1,5,11,2
5294,5,1,5,11,2
5295,6,1,5,11,2
5296,7,1,5,11,2
5297,8,1,5,11,2
5298,9,1,5,11,2
5299,10,1,5,11,2
5300,1,2,1,11,2
5301,2,2,1,11,2
5302,3,2,1,11,2
5303,4,2,1,11,2
5304,5,2,1,11,2
5305,6,2,1,11,2
5306,7,2,1,11,2
5307,8,2,1,11,2
5308,9,2,1,11,2
5309,10,2,1,11,2
5310,1,2,2,11,2
5311,2,2,2,11,2
5312,3,2,2,11,2
5313,4,2,2,11,2
5314,5,2,2,11,2
5315,6,2,2,11,2
5316,7,2,2,11,2
5317,8,2,2,11,2
5318,9,2,2,11,2
5319,10,2,2,11,2
5320,1,2,3,11,2
5321,2,2,3,11,2
5322,3,2,3,11,2
5323,4,2,3,11,2
5324,5,2,3,11,2
5325,6,2,3,11,2
5326,7,2,3,11,2
5327,8,2,3,11,2
5328,9,2,3,11,2
5329,10,2,3,11,2
5330,1,2,4,11,2
5331,2,2,4,11,2
5332,3,2,4,11,2
5333,4,2,4,11,2
5334,5,2,4,11,2
5335,6,2,4,11,2
5336,7,2,4,11,2
5337,8,2,4,11,2
5338,9,2,4,11,2
5339,10,2,4,11,2
5340,1,2,5,11,2
5341,2,2,5,11,2
5342,3,2,5,11,2
5343,4,2,5,11,2
5344,5,2,5,11,2
5345,6,2,5,11,2
5346,7,2,5,11,2
5347,8,2,5,11,2
5348,9,2,5,11,2
5349,10,2,5,11,2
5350,1,3,1,11,2
5351,2,3,1,11,2
5352,3,3,1,11,2
5353,4,3,1,11,2
5354,5,3,1,11,2
5355,6,3,1,11,2
5356,7,3,1,11,2
5357,8,3,1,11,2
5358,9,3,1,11,2
5359,10,3,1,11,2
5360,1,3,2,11,2
5361,2,3,2,11,2
5362,3,3,2,11,2
5363,4,3,2,11,2
5364,5,3,2,11,2
5365,6,3,2,11,2
5366,7,3,2,11,2
5367,8,3,2,11,2
5368,9,3,2,11,2
5369,10,3,2,11,2
5370,1,3,3,11,2
5371,2,3,3,11,2
5372,3,3,3,11,2
5373,4,3,3,11,2
5374,5,3,3,11,2
5375,6,3,3,11,2
5376,7,3,3,11,2
5377,8,3,3,11,2
5378,9,3,3,11,2
5379,10,3,3,11,2
5380,1,3,4,11,2
5381,2,3,4,11,2
5382,3,3,4,11,2
5383,4,3,4,11,2
5384,5,3,4,11,2
5385,6,3,4,11,2
5386,7,3,4,11,2
5387,8,3,4,11,2
5388,9,3,4,11,2
5389,10,3,4,11,2
5390,1,3,5,11,2
5391,2,3,5,11,2
5392,3,3,5,11,2
5393,4,3,5,11,2
5394,5,3,5,11,2
5395,6,3,5,11,2
5396,7,3,5,11,2
5397,8,3,5,11,2
5398,9,3,5,11,2
5399,10,3,5,11,2
5400,1,1,1,11,3
5401,2,1,1,11,3
5402,3,1,1,11,3
5403,4,1,1,11,3
5404,5,1,1,11,3
5405,6,1,1,11,3
5406,7,1,1,11,3
5407,8,1,1,11,3
5408,9,1,1,11,3
5409,10,1,1,11,3
5410,1,1,2,11,3
5411,2,1,2,11,3
5412,3,1,2,11,3
5413,4,1,2,11,3
5414,5,1,2,11,3
5415,6,1,2,11,3
5416,7,1,2,11,3
5417,8,1,2,11,3
5418,9,1,2,11,3
5419,10,1,2,11,3
5420,1,1,3,11,3
5421,2,1,3,11,3
5422,3,1,3,11,3
5423,4,1,3,11,3
5424,5,1,3,11,3
5425,6,1,3,11,3
5426,7,1,3,11,3
5427,8,1,3,11,3
5428,9,1,3,11,3
5429,10,1,3,11,3
5430,1,1,4,11,3
5431,2,1,4,11,3
5432,3,1,4,11,3
5433,4,1,4,11,3
5434,5,1,4,11,3
5435,6,1,4,11,3
5436,7,1,4,11,3
5437,8,1,4,11,3
5438,9,1,4,11,3
5439,10,1,4,11,3
5440,1,1,5,11,3
5441,2,1,5,11,3
5442,3,1,5,11,3
5443,4,1,5,11,3
5444,5,1,5,11,3
5445,6,1,5,11,3
5446,7,1,5,11,3
5447,8,1,5,11,3
5448,9,1,5,11,3
5449,10,1,5,11,3
